,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,Song Name
16197,0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,369600.0,4.0,4,Like a Rolling Stone
16198,0.38,0.0993,2.0,-20.567,1.0,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427.0,4.0,0,Blowin' in the Wind
16199,0.389,0.396,7.0,-7.999,1.0,0.0332,0.887,0.0,0.0828,0.585,171.86,192053.0,3.0,1,The Times They Are A-Changin'
16200,0.607,0.142,7.0,-23.455,1.0,0.0382,0.843,0.000197,0.121,0.305,118.867,220400.0,4.0,0,Girl from the North Country
16201,0.509,0.827,0.0,-7.715,1.0,0.0782,0.0409,0.0,0.12,0.743,135.601,512733.0,4.0,4,Hurricane
16202,0.6,0.243,4.0,-17.085,1.0,0.0366,0.89,0.0022,0.249,0.468,110.535,217400.0,4.0,0,"Don't Think Twice, It's All Right"
16203,0.39,0.31,5.0,-14.545,1.0,0.0676,0.794,0.0,0.379,0.584,177.515,330533.0,4.0,0,Mr. Tambourine Man
16204,0.52,0.179,11.0,-21.976,0.0,0.0454,0.356,0.00344,0.131,0.407,155.746,197093.0,4.0,0,"Lay, Lady, Lay"
16205,0.486,0.241,4.0,-17.337,1.0,0.0366,0.413,3.51e-05,0.0928,0.614,106.574,301133.0,4.0,0,Shelter from the Storm
16206,0.476,0.722,0.0,-10.017,1.0,0.0646,0.598,0.0,0.184,0.909,92.966,119800.0,4.0,4,It's Not Unusual
16207,0.801,0.876,8.0,-3.94,0.0,0.0446,0.144,1.38e-05,0.104,0.932,122.979,211893.0,4.0,2,Sexbomb
16208,0.51,0.876,2.0,-9.101,1.0,0.161,0.212,0.0,0.248,0.624,119.702,174147.0,4.0,4,She's A Lady
16209,0.543,0.41,8.0,-13.253,1.0,0.0268,0.157,0.0,0.0996,0.817,95.363,184893.0,4.0,0,Green Green Grass Of Home
16210,0.528,0.482,9.0,-10.939,0.0,0.027,0.614,0.0,0.549,0.788,95.82,204160.0,1.0,1,Delilah
16211,0.616,0.731,4.0,-7.282,1.0,0.0569,0.417,0.000716,0.725,0.909,91.444,170893.0,4.0,4,Help Yourself
16212,0.321,0.331,4.0,-13.081,1.0,0.0293,0.736,1.58e-06,0.0854,0.313,147.532,257440.0,3.0,1,(It Looks Like) I'll Never Fall In Love Again
16213,0.392,0.453,2.0,-13.297,1.0,0.171,0.752,0.0,0.115,0.574,183.92,128800.0,3.0,1,What's New Pussycat?
16214,0.796,0.819,11.0,-5.806,1.0,0.043,0.0131,0.00138,0.0446,0.823,109.942,219467.0,4.0,4,Burning Down The House
16215,0.187,0.476,9.0,-11.28,0.0,0.0395,0.0596,9.82e-06,0.345,0.277,171.846,205613.0,3.0,1,You're My World
16216,0.373,0.938,11.0,-3.913,1.0,0.0998,0.0119,5.5e-05,0.155,0.39,138.277,250400.0,4.0,4,Working Class Man - David Nicholas Mix
16217,0.369,0.764,2.0,-9.8,1.0,0.0419,0.123,2.45e-05,0.0858,0.42,134.979,315733.0,4.0,4,Driving Wheels
16218,0.46,0.992,7.0,-5.064,1.0,0.0731,0.0908,0.0248,0.323,0.723,156.418,233093.0,4.0,4,Good Times
16219,0.657,0.831,0.0,-6.965,1.0,0.0279,0.0308,2.76e-06,0.269,0.635,103.92,251907.0,4.0,4,(Simply) The Best
16220,0.32,0.91,11.0,-6.235,1.0,0.1,0.0328,0.000332,0.423,0.428,138.262,228000.0,4.0,4,Working Class man
16221,0.362,0.947,11.0,-2.641,1.0,0.0639,0.0644,1.95e-05,0.127,0.368,138.621,210000.0,4.0,4,Working Class Man
16222,0.522,0.947,7.0,-2.963,1.0,0.092,0.00165,0.000762,0.398,0.529,122.346,218653.0,4.0,4,No Second Prize
16223,0.554,0.976,2.0,-8.488,1.0,0.0563,0.0934,0.0211,0.068,0.914,94.855,184333.0,4.0,4,(Your Love Keeps Lifting Me) Higher and Higher
16224,0.608,0.961,9.0,-8.391,1.0,0.063,0.32,0.000745,0.168,0.638,119.957,241560.0,4.0,4,Lay Down Your Guns
16225,0.425,0.579,1.0,-9.689,1.0,0.0375,0.0173,1.02e-05,0.0415,0.445,133.915,295933.0,3.0,1,When Something Is Wrong With My Baby
16226,0.714,0.773,2.0,-6.658,1.0,0.0367,0.237,0.0,0.345,0.872,125.188,228467.0,4.0,4,It's Five O' Clock Somewhere
16227,0.8,0.545,2.0,-13.637,1.0,0.0357,0.711,0.00191,0.104,0.861,124.943,250933.0,4.0,4,Margaritaville
16228,0.427,0.813,0.0,-9.02,1.0,0.0737,0.0713,0.109,0.873,0.344,106.859,134267.0,3.0,1,Roll Me Up and Smoke Me When I Die - Live
16229,0.411,0.859,4.0,-7.382,1.0,0.085,0.0671,0.00201,0.958,0.36,112.228,156173.0,3.0,1,On The Road Again - Live
16230,0.617,0.301,9.0,-15.393,1.0,0.0292,0.776,0.0,0.0914,0.664,111.527,191733.0,4.0,0,Come Monday
16231,0.698,0.689,2.0,-12.529,1.0,0.0577,0.167,0.000119,0.0692,0.972,139.997,176093.0,4.0,4,Cheeseburger In Paradise
16232,0.565,0.225,7.0,-17.384,1.0,0.0342,0.79,4.06e-05,0.113,0.415,118.937,235360.0,4.0,0,A Pirate Looks At Forty
16233,0.719,0.44,2.0,-15.11,1.0,0.0393,0.573,0.000291,0.0681,0.82,125.378,197333.0,4.0,0,"Changes In Latitudes, Changes In Attitudes"
16234,0.472,0.18,7.0,-18.835,1.0,0.034,0.496,1.39e-06,0.111,0.373,123.596,206093.0,4.0,0,Son Of A Son Of A Sailor
16235,0.639,0.493,2.0,-12.359,1.0,0.0327,0.0131,6.85e-05,0.126,0.905,124.88,160507.0,4.0,4,Boat Drinks
16236,0.799,0.662,7.0,-8.585,1.0,0.0347,0.00482,0.000505,0.0484,0.717,120.082,196000.0,4.0,4,I Can See Clearly Now
16237,0.895,0.571,1.0,-8.636,1.0,0.0501,0.208,0.0,0.0781,0.933,128.171,158893.0,4.0,4,You Can Get It If You Really Want
16238,0.782,0.386,2.0,-15.443,1.0,0.0302,0.0184,0.0,0.0525,0.904,105.849,195558.0,4.0,4,"Wonderful World, Beautiful People - Single Version"
16239,0.679,0.575,1.0,-8.037,1.0,0.0715,0.634,0.0,0.165,0.79,102.588,219907.0,4.0,4,The Harder They Come
16240,0.851,0.514,0.0,-13.312,1.0,0.0362,0.292,1.98e-05,0.0683,0.965,109.357,320227.0,4.0,4,Reggae Night
16241,0.399,0.212,5.0,-16.03,1.0,0.0747,0.7,0.000434,0.116,0.149,137.76,164067.0,4.0,0,Many Rivers To Cross
16242,0.788,0.389,0.0,-15.884,1.0,0.138,0.145,0.0,0.166,0.941,169.024,157773.0,4.0,4,Hard Road To Travel
16243,0.791,0.302,10.0,-16.103,1.0,0.194,0.0437,0.0,0.28,0.96,147.093,219800.0,4.0,3,Journey
16244,0.734,0.245,5.0,-13.306,1.0,0.0463,0.805,1.53e-06,0.101,0.719,141.861,245973.0,4.0,0,Rebel In Me
16245,0.755,0.831,3.0,-5.576,1.0,0.0304,0.233,1.77e-06,0.0891,0.892,93.022,218200.0,4.0,4,Guns Of Brixton
16246,0.394,0.498,5.0,-10.321,1.0,0.0382,0.516,0.0555,0.387,0.37,141.827,220333.0,4.0,0,Gonna Make You An Offer You Can't Refuse - 2015 Remaster
16247,0.316,0.504,8.0,-9.084,1.0,0.0434,0.412,0.00085,0.28,0.613,155.333,230347.0,4.0,0,Like Sister And Brother - 2015 Remaster
16248,0.546,0.402,5.0,-15.427,1.0,0.0347,0.449,0.000845,0.178,0.209,110.162,191800.0,4.0,0,Waiting
16249,0.284,0.357,5.0,-12.249,1.0,0.0339,0.909,0.00638,0.114,0.105,64.806,213053.0,4.0,0,The Way We Were
16250,0.282,0.48,5.0,-10.376,1.0,0.0367,0.377,0.00704,0.145,0.288,153.489,179533.0,4.0,0,It Don't Matter To Me - 2015 Remaster
16251,0.372,0.671,10.0,-8.627,1.0,0.0739,0.0288,0.0,0.389,0.738,162.686,192320.0,4.0,4,Jack Horner's Holiday - 2015 Remaster
16252,0.277,0.245,0.0,-12.177,0.0,0.0319,0.934,0.0231,0.154,0.0542,122.461,247067.0,4.0,0,All In Love Is Fair
16253,0.323,0.268,0.0,-12.005,1.0,0.0316,0.934,0.00135,0.0981,0.132,135.347,209027.0,4.0,0,Never Dreamed You'd Leave Me In Summer - 2015 Remaster
16254,0.583,0.801,6.0,-8.322,0.0,0.141,0.1,0.000341,0.188,0.783,93.966,270013.0,4.0,2,Brother Sunshine - 2015 Remaster
16255,0.29,0.563,11.0,-9.278,0.0,0.0683,0.305,1.77e-05,0.0886,0.344,167.525,203640.0,3.0,1,And I Don't Wanna Lose You - 2015 Remaster
16256,0.865,0.512,8.0,-13.376,1.0,0.0521,0.049,0.0173,0.201,0.879,92.512,259573.0,4.0,4,Swing The Mood
16257,0.536,0.788,5.0,-5.657,1.0,0.0314,0.169,3.13e-06,0.336,0.898,193.792,147043.0,4.0,4,Everybody Needs Somebody to Love
16258,0.812,0.684,8.0,-8.925,1.0,0.0992,0.119,0.0175,0.0906,0.813,92.97,243435.0,4.0,4,Swing the Mood
16259,0.695,0.941,10.0,-5.534,1.0,0.108,0.0435,0.00095,0.116,0.788,165.006,241507.0,4.0,4,That's What I Like
16260,0.881,0.509,9.0,-10.057,1.0,0.0846,0.429,0.00863,0.0678,0.944,91.563,136520.0,4.0,4,Rock Around The Clock
16261,0.726,0.644,4.0,-8.351,1.0,0.0322,0.0447,0.00116,0.313,0.952,80.277,343905.0,4.0,4,Do You Love Me / The Twist / Let's Twist Again
16262,0.73,0.602,1.0,-15.399,1.0,0.0839,0.0745,0.00176,0.091,0.859,164.974,241058.0,4.0,4,That's What I Like
16263,0.754,0.485,9.0,-11.23,1.0,0.0472,0.505,0.0,0.071,0.842,136.813,63242.0,4.0,4,"Scooby Doo, Where Are You!"
16264,0.883,0.772,8.0,-4.809,1.0,0.039,0.153,0.746,0.0952,0.957,92.568,231147.0,4.0,4,The Glenn Miller Medley
16265,0.835,0.731,8.0,-7.269,1.0,0.0422,0.045,0.0118,0.0574,0.824,92.528,288547.0,4.0,4,Swing the Mood
16266,0.316,0.499,9.0,-7.899,1.0,0.0298,0.0108,1.81e-05,0.126,0.403,174.782,320467.0,4.0,4,One Of Us
16267,0.469,0.561,9.0,-7.596,1.0,0.0251,0.00871,5.05e-06,0.337,0.356,87.629,302787.0,4.0,4,One Of Us - Short Version
16268,0.447,0.56,9.0,-6.771,1.0,0.0252,0.00629,8.16e-06,0.222,0.358,87.716,256773.0,4.0,4,One Of Us
16269,0.417,0.861,7.0,-5.613,1.0,0.101,0.238,2.79e-05,0.882,0.294,70.379,354107.0,4.0,4,The Weight - Live
16270,0.576,0.77,9.0,-8.101,0.0,0.0408,0.329,0.000222,0.0835,0.406,82.849,320707.0,3.0,1,St. Teresa
16271,0.57,0.615,9.0,-9.837,1.0,0.0341,0.373,2.79e-06,0.0608,0.557,79.925,256280.0,4.0,4,Midnight Train to Georgia
16272,0.64,0.511,5.0,-9.905,0.0,0.033,0.685,0.000106,0.354,0.72,76.962,191080.0,4.0,2,Ain't No Sunshine
16273,0.811,0.772,11.0,-6.309,0.0,0.0353,0.0961,0.000125,0.0764,0.858,98.213,270973.0,4.0,2,I'll Be Around
16274,0.505,0.219,7.0,-15.173,1.0,0.0289,0.957,0.259,0.26,0.256,98.025,188000.0,4.0,0,Lumina
16275,0.521,0.751,0.0,-8.322,1.0,0.0379,0.0055,4.16e-06,0.979,0.451,96.835,261720.0,4.0,4,What Becomes of the Brokenhearted - Bonus Track
16276,0.558,0.589,9.0,-3.908,0.0,0.0447,0.261,0.0,0.0992,0.224,132.131,273640.0,4.0,2,I Believe
16277,0.611,0.673,3.0,-3.895,0.0,0.029,0.251,0.0,0.175,0.479,120.989,214707.0,4.0,2,This Is My Life
16278,0.499,0.572,11.0,-4.926,1.0,0.0276,0.438,0.0,0.346,0.369,139.958,222267.0,4.0,4,Let´s Make History
16279,0.465,0.607,9.0,-4.197,1.0,0.0313,0.0977,0.0,0.0982,0.459,81.793,231693.0,4.0,4,I´ve Learned To Walk Alone
16280,0.473,0.582,11.0,-4.006,1.0,0.032,0.183,0.0,0.152,0.174,72.995,220787.0,4.0,4,Bringing Down The Moon
16281,0.594,0.776,2.0,-3.102,1.0,0.0259,0.274,1.33e-06,0.158,0.34,131.976,227624.0,4.0,4,Just Hold Me Now - Radio Edit
16282,0.749,0.677,7.0,-5.348,1.0,0.0277,0.065,0.0,0.0697,0.551,100.018,242000.0,4.0,4,Island In The Stream
16283,0.647,0.779,3.0,-3.671,0.0,0.0287,0.0822,0.0,0.25,0.706,111.984,230453.0,4.0,2,Lucky Star
16284,0.295,0.592,1.0,-5.334,1.0,0.0332,0.094,0.0,0.083,0.257,82.681,222333.0,4.0,4,Love Is A Temple
16285,0.586,0.601,6.0,-5.15,1.0,0.0244,0.314,0.0,0.141,0.371,105.994,221533.0,4.0,4,Hearts Don't Lie
16286,0.745,0.728,6.0,-9.843,1.0,0.0574,0.00353,0.0011,0.099,0.623,103.015,386027.0,4.0,4,Somebody Else's Guy
16287,0.739,0.729,10.0,-9.837,0.0,0.0776,0.0162,2.24e-05,0.0847,0.548,102.966,229520.0,4.0,2,Somebody Else's Guy - Radio Mix
16288,0.803,0.778,6.0,-9.82,1.0,0.116,0.198,0.000719,0.0513,0.746,103.203,241627.0,4.0,4,Somebody Else's Guy
16289,0.755,0.779,10.0,-10.983,0.0,0.0389,0.00408,0.262,0.269,0.919,123.938,327307.0,4.0,2,Keep On Jumpin'
16290,0.686,0.886,11.0,-7.554,0.0,0.0422,0.0149,0.144,0.0574,0.746,127.856,409063.0,4.0,2,Something Going On
16291,0.706,0.732,1.0,-7.233,1.0,0.0476,0.0651,0.0102,0.177,0.843,103.184,389960.0,4.0,4,Somebody's Else's Guy
16292,0.733,0.808,1.0,-8.363,1.0,0.0824,0.112,9.8e-05,0.206,0.729,102.824,501400.0,4.0,4,Somebody Else's Guy - M&M Remix
16293,0.659,0.525,8.0,-12.544,1.0,0.0806,0.726,0.35,0.113,0.543,174.027,257400.0,4.0,0,Beautiful Day
16294,0.707,0.813,6.0,-6.354,1.0,0.0693,0.252,0.0196,0.212,0.738,102.996,392882.0,4.0,4,Somebody Else's Guy
16295,0.67,0.897,5.0,-5.669,1.0,0.0429,0.000397,0.254,0.0311,0.591,120.003,440668.0,4.0,4,Special Love (featuring Jocelyn Bron) - Micky More & Andy Tee Jazzy Dub
16296,0.624,0.306,2.0,-11.831,1.0,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,232667.0,4.0,0,"Up Where We Belong - From ""An Officer And A Gentleman"""
16297,0.297,0.182,1.0,-10.944,1.0,0.0298,0.846,0.00267,0.134,0.092,83.391,159640.0,3.0,1,You Are So Beautiful
16298,0.307,0.43,2.0,-11.333,1.0,0.0629,0.288,0.000994,0.0988,0.305,145.224,312173.0,3.0,1,With A Little Help From My Friends
16299,0.535,0.824,5.0,-10.142,1.0,0.0391,0.625,0.0379,0.299,0.895,90.12,250840.0,4.0,4,Feelin' Alright
16300,0.751,0.674,9.0,-12.976,0.0,0.0425,0.0214,0.000143,0.32,0.696,117.969,304293.0,4.0,2,Unchain My Heart
16301,0.65,0.535,5.0,-13.325,1.0,0.0282,0.118,0.0,0.187,0.9,173.8,255293.0,4.0,4,You Can Leave Your Hat On
16302,0.328,0.681,4.0,-6.388,1.0,0.0426,0.386,0.0,0.73,0.269,134.032,350867.0,4.0,4,We Are The World - Live
16303,0.563,0.564,2.0,-9.42,1.0,0.0273,0.466,5.72e-06,0.136,0.713,88.757,156373.0,4.0,4,She Came In Through The Bathroom Window
16304,0.624,0.761,11.0,-8.428,0.0,0.0293,0.235,0.00015,0.162,0.719,88.542,234267.0,4.0,2,Summer In the City
16305,0.586,0.485,5.0,-8.395,1.0,0.0245,0.135,0.0,0.0598,0.351,86.869,283107.0,4.0,4,N'oubliez Jamais
16306,0.624,0.306,2.0,-11.831,1.0,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,232667.0,4.0,0,"Up Where We Belong - From ""An Officer And A Gentleman"""
16307,0.297,0.182,1.0,-10.944,1.0,0.0298,0.846,0.00267,0.134,0.092,83.391,159640.0,3.0,1,You Are So Beautiful
16308,0.307,0.43,2.0,-11.333,1.0,0.0629,0.288,0.000994,0.0988,0.305,145.224,312173.0,3.0,1,With A Little Help From My Friends
16309,0.535,0.824,5.0,-10.142,1.0,0.0391,0.625,0.0379,0.299,0.895,90.12,250840.0,4.0,4,Feelin' Alright
16310,0.751,0.674,9.0,-12.976,0.0,0.0425,0.0214,0.000143,0.32,0.696,117.969,304293.0,4.0,2,Unchain My Heart
16311,0.65,0.535,5.0,-13.325,1.0,0.0282,0.118,0.0,0.187,0.9,173.8,255293.0,4.0,4,You Can Leave Your Hat On
16312,0.328,0.681,4.0,-6.388,1.0,0.0426,0.386,0.0,0.73,0.269,134.032,350867.0,4.0,4,We Are The World - Live
16313,0.563,0.564,2.0,-9.42,1.0,0.0273,0.466,5.72e-06,0.136,0.713,88.757,156373.0,4.0,4,She Came In Through The Bathroom Window
16314,0.624,0.761,11.0,-8.428,0.0,0.0293,0.235,0.00015,0.162,0.719,88.542,234267.0,4.0,2,Summer In the City
16315,0.586,0.485,5.0,-8.395,1.0,0.0245,0.135,0.0,0.0598,0.351,86.869,283107.0,4.0,4,N'oubliez Jamais
16316,0.713,0.692,7.0,-8.554,1.0,0.0365,0.432,0.0,0.271,0.884,140.561,216200.0,4.0,4,Pickup Man
16317,0.703,0.834,7.0,-5.054,1.0,0.0277,0.11,0.0,0.0664,0.722,130.391,272067.0,4.0,4,John Deere Green
16318,0.68,0.589,0.0,-10.01,1.0,0.0247,0.152,0.0,0.378,0.696,93.865,168640.0,4.0,4,I Don't Need Your Rockin' Chair - Version w/special guests
16319,0.634,0.76,9.0,-4.784,1.0,0.0295,0.288,0.0,0.18,0.603,140.539,226267.0,4.0,4,Prop Me Up Beside the Jukebox (If I Die)
16320,0.641,0.746,4.0,-5.196,1.0,0.0316,0.0237,0.0,0.103,0.816,122.005,172547.0,4.0,4,"Redneck Tendencies (HARDY feat. Trace Adkins, Joe Diffie)"
16321,0.696,0.759,9.0,-8.642,1.0,0.0718,0.00436,2e-05,0.484,0.618,150.647,186093.0,4.0,4,Third Rock from the Sun
16322,0.353,0.601,7.0,-12.645,1.0,0.0323,0.0954,0.00975,0.117,0.377,107.548,361093.0,4.0,0,Same Old Train
16323,0.735,0.769,7.0,-8.031,1.0,0.0309,0.082,0.0,0.0346,0.648,119.444,237227.0,4.0,4,Bigger Than the Beatles
16324,0.573,0.744,7.0,-5.468,1.0,0.0428,0.0531,0.0,0.31,0.534,154.992,210653.0,4.0,4,Girl Ridin' Shotgun
16325,0.66,0.739,9.0,-5.563,1.0,0.0292,0.378,0.0,0.24,0.886,87.223,162907.0,4.0,4,New Way (To Light Up An Old Flame)
16326,0.571,0.863,4.0,-7.661,0.0,0.048,0.257,0.0,0.532,0.782,94.299,179667.0,4.0,2,You're The Best
16327,0.547,0.39,4.0,-14.038,0.0,0.0302,0.223,2.47e-05,0.446,0.193,84.345,249640.0,4.0,0,"Lady, Lady, Lady"
16328,0.534,0.927,4.0,-3.691,0.0,0.0586,0.617,1.51e-06,0.332,0.741,137.006,197669.0,4.0,2,Thunder in Your Heart
16329,0.628,0.762,0.0,-10.655,1.0,0.0287,0.137,3.58e-05,0.0635,0.947,135.779,248133.0,4.0,4,Just Imagine (Way Beyond Fear)
16330,0.676,0.782,5.0,-6.475,0.0,0.102,0.187,2.95e-05,0.115,0.412,109.028,181333.0,4.0,2,I Believe (In You) - Figo Sound Radio Version
16331,0.612,0.81,8.0,-6.517,1.0,0.0764,0.109,2.65e-05,0.116,0.454,108.992,287331.0,4.0,4,I Believe (In You) - Figo Sound Version
16332,0.616,0.874,1.0,-9.191,1.0,0.0828,0.236,0.0,0.312,0.683,130.213,205218.0,4.0,4,Cry of the City Knights of the City (Original Movie Soundtrack)
16333,0.649,0.824,0.0,-4.048,1.0,0.0329,0.397,0.0,0.282,0.73,94.947,173627.0,4.0,4,You’re the Best
16334,0.615,0.378,4.0,-7.499,1.0,0.0462,0.741,0.0,0.125,0.54,73.46,201320.0,3.0,1,Cry to Me
16335,0.704,0.547,11.0,-6.977,1.0,0.1,0.522,1.72e-06,0.108,0.806,79.998,183253.0,4.0,4,Can’t Stand the Rain
16336,0.521,0.743,2.0,-5.903,1.0,0.0338,0.249,0.0,0.096,0.451,117.129,195293.0,4.0,4,"Believe It or Not (Theme from ""Greatest American Hero"")"
16337,0.596,0.405,9.0,-13.451,1.0,0.0276,0.37,1.61e-06,0.119,0.395,81.288,213160.0,4.0,0,Everything but Love
16338,0.59,0.547,0.0,-13.403,0.0,0.0265,0.185,1.73e-05,0.14,0.624,104.506,215067.0,4.0,2,Love Me Like the Last Time
16339,0.628,0.328,8.0,-15.834,1.0,0.0383,0.358,0.0,0.0841,0.547,78.305,204440.0,4.0,0,When She Dances
16340,0.627,0.422,10.0,-14.624,1.0,0.0355,0.239,1.82e-06,0.328,0.619,117.666,184227.0,4.0,0,Some of My Old Friends
16341,0.672,0.895,4.0,-6.385,1.0,0.0326,0.149,2.92e-06,0.29,0.93,105.033,179573.0,3.0,4,Heart Says Yes (as heard in Borat)
16342,0.55,0.253,7.0,-15.248,1.0,0.0263,0.329,1.62e-06,0.372,0.352,81.579,259133.0,4.0,0,Stolen Night
16343,0.605,0.299,5.0,-15.84,1.0,0.0255,0.58,0.000393,0.0925,0.251,101.789,215240.0,4.0,0,There Is a River
16344,0.751,0.452,10.0,-14.363,1.0,0.0354,0.278,0.0,0.0418,0.768,120.671,182667.0,4.0,4,Take This Heart of Mine
16345,0.512,0.248,4.0,-15.193,1.0,0.0275,0.561,0.0,0.137,0.252,136.082,221867.0,4.0,0,That Little Bit of Us
16346,0.38,0.43,9.0,-12.564,1.0,0.0288,0.546,1.71e-05,0.188,0.547,82.204,197813.0,4.0,0,"Take Me Home, Country Roads"
16347,0.462,0.395,9.0,-9.376,1.0,0.0264,0.758,0.0,0.121,0.625,82.259,190160.0,4.0,0,"Take Me Home, Country Roads - Original Version"
16348,0.304,0.305,2.0,-10.879,1.0,0.0298,0.871,0.00368,0.367,0.464,146.066,180693.0,3.0,1,Annie's Song
16349,0.455,0.437,4.0,-11.411,1.0,0.0278,0.314,0.0,0.501,0.724,81.396,283640.0,4.0,0,Rocky Mountain High
16350,0.762,0.537,9.0,-9.58,1.0,0.0478,0.785,0.000669,0.0551,0.958,105.603,193093.0,4.0,4,Thank God I'm a Country Boy
16351,0.406,0.188,7.0,-13.039,1.0,0.0324,0.852,0.0,0.105,0.629,120.757,245533.0,4.0,0,"Leaving, On a Jet Plane - ""Greatest Hits"" Version"
16352,0.322,0.168,10.0,-13.893,1.0,0.0336,0.915,0.000223,0.117,0.259,146.68,311893.0,4.0,0,Sunshine On My Shoulders
16353,0.393,0.248,9.0,-10.942,1.0,0.0363,0.794,1.88e-06,0.0953,0.203,80.755,177307.0,4.0,0,Perhaps Love
16354,0.398,0.0874,7.0,-18.981,1.0,0.0414,0.904,2.6e-06,0.113,0.478,89.014,114200.0,4.0,0,Perhaps Love
16355,0.219,0.43,9.0,-9.202,1.0,0.0309,0.82,4.39e-05,0.124,0.495,180.05,216173.0,3.0,1,Calypso
